X	Y	surface	subsurface	Depth
5.5	34.5	10.59178439	9.862368284	0.729416108
6	34.5	10.51127513	9.800058794	0.711216336
6.5	34.5	10.43561304	9.745932675	0.689680366
7	34.5	10.36449074	9.69873869	0.665752046
7.5	34.5	10.29659631	9.655088059	0.641508248
8	34.5	10.22972895	9.608634185	0.621094761
8.5	34.5	10.15979859	9.548985587	0.610813005
9	34.5	10.08634588	9.475591669	0.610754207
9.5	34.5	10.01380297	9.399113066	0.614689907
10	34.5	9.944788927	9.325995195	0.618793732
10.5	34.5	9.880401799	9.258825326	0.621576473
11	34.5	9.821039136	9.199001982	0.622037153
11.5	34.5	9.767382157	9.150177654	0.617204503
12	34.5	9.721045862	9.126130486	0.594915376
12.5	34.5	9.683598574	9.141087926	0.542510648
13	34.5	9.653362445	9.177118819	0.476243626
13.5	34.5	9.629148327	9.22093998	0.408208347
14	34.5	9.610231994	9.269106544	0.34112545
14.5	34.5	9.596639272	9.321157699	0.275481573
15	34.5	9.588312889	9.376211804	0.212101085
15.5	34.5	9.568233927	9.371657142	0.196576785
16	34.5	9.544639588	9.341644366	0.202995222
16.5	34.5	9.526924999	9.322120962	0.204804037
17	34.5	9.515626705	9.311107587	0.204519118
17.5	34.5	9.510917949	9.30574548	0.20517247
18	34.5	9.512071949	9.30346324	0.20860871
18.5	34.5	9.51654136	9.298314282	0.218227078
19	34.5	9.521599717	9.284401046	0.237198671
19.5	34.5	9.529419635	9.269479532	0.259940103
20	34.5	9.538797165	9.256731328	0.282065837
-30	35	13.41174571	13.06969648	0.342049231
-29.5	35	13.45740469	13.1139668	0.343437887
-29	35	13.50435628	13.15944964	0.34490664
-28.5	35	13.48489489	13.13919227	0.345702625
-28	35	13.54007199	13.19271044	0.347361557
-27.5	35	13.59666349	13.24754521	0.349118279
-27	35	13.66009463	13.30512501	0.354969615
-26.5	35	13.71859991	13.36194472	0.356655183
-26	35	13.77708923	13.41827848	0.358810746
-25.5	35	13.84044161	13.4797402	0.360701405
-25	35	13.90646968	13.54853292	0.357936764
-24.5	35	13.98452163	13.62541146	0.359110165
-24	35	14.05268985	13.69053081	0.362159037
-23.5	35	14.12051862	13.75273559	0.367783038
-23	35	14.2052259	13.83254446	0.372681432
-22.5	35	14.28174594	13.90615222	0.375593725
-22	35	14.36085793	13.98197588	0.378882052
-21.5	35	14.44460386	14.0625055	0.382098363
-21	35	14.5299562	14.14374752	0.386208684
-20.5	35	14.61740078	14.22650176	0.390899019
-20	35	14.7161826	14.32001305	0.396169551
-19.5	35	14.81308129	14.41052872	0.402552563
-19	35	14.91355748	14.50246953	0.411087947
-18.5	35	15.01864048	14.59531903	0.423321453
-18	35	15.12427521	14.6861305	0.438144711
-17.5	35	15.23156343	14.77768918	0.45387425
-17	35	15.33664232	14.86687187	0.46977045
-16.5	35	15.4389735	14.9536379	0.485335605
-16	35	15.53680348	15.03706072	0.499742751
-15.5	35	15.6259072	15.11183635	0.514070856
-15	35	15.70663247	15.18006121	0.526571263
-14.5	35	15.78354221	15.2463084	0.53723381
-14	35	15.85162065	15.30449074	0.547129913
-13.5	35	15.90996053	15.35311163	0.556848901
-13	35	15.95902125	15.38937716	0.569644089
-12.5	35	15.99960371	15.4091867	0.590417015
-12	35	16.02649228	15.40865017	0.617842108
-11.5	35	16.02817601	15.38519257	0.642983437
-11	35	15.99495703	15.33625292	0.658704117
-10.5	35	15.92555535	15.2621899	0.663365445
-10	35	15.82736877	15.16824844	0.65912033
-9.5	35	15.70777541	15.05884602	0.648929383
-9	35	15.57214084	14.93704995	0.635090893
-8.5	35	15.4221457	14.80310314	0.619042567
-8	35	15.2604145	14.65823744	0.602177065
-7.5	35	15.08948108	14.50399023	0.585490848
-7	35	14.91100952	14.34175671	0.569252805
-6.5	35	14.72562229	14.17113503	0.554487255
-6	35	14.53455071	13.99361095	0.540939761
-5.5	35	14.33780141	13.80838368	0.529417732
-5	35	14.13657781	13.61612231	0.520455499
-4.5	35	13.92956155	13.41510377	0.514457782
-4	35	13.7214347	13.21036443	0.511070276
-3.5	35	13.51107711	13.00150757	0.509569535
-3	35	13.29960317	12.79041283	0.509190341
-2.5	35	13.08849551	12.57947243	0.509023076
-2	35	12.87865806	12.37044274	0.508215317
-1.5	35	12.67173454	12.16607783	0.505656709
-1	35	12.470217	11.96943808	0.500778915
-0.5	35	12.27732984	11.78179042	0.495539419
0	35	12.09741221	11.59630034	0.501111871
0.5	35	11.93357941	11.39987214	0.533707266
1	35	11.78449923	11.20494198	0.579557246
1.5	35	11.64687451	11.02279904	0.624075473
2	35	11.51829933	10.85499724	0.663302086
2.5	35	11.39695205	10.70061422	0.696337829
3	35	11.28190365	10.55888028	0.723023368
3.5	35	11.17325434	10.43028759	0.742966752
4	35	11.07033718	10.31507149	0.755265688
4.5	35	10.97325311	10.21363495	0.759618163
5	35	10.88165225	10.12460446	0.757047795
5.5	35	10.79458312	10.04590515	0.748677973
6	35	10.71375433	9.978373939	0.735380391
6.5	35	10.63730706	9.919540357	0.717766705
7	35	10.566043	9.870064379	0.695978618
7.5	35	10.49938433	9.828362324	0.671022011
8	35	10.43596164	9.790430158	0.645531483
8.5	35	10.36417368	9.728312187	0.635861489
9	35	10.28322205	9.640251506	0.642970547
9.5	35	10.20544048	9.555004461	0.650436015
10	35	10.13262269	9.476340808	0.656281878
10.5	35	10.06508746	9.404148652	0.660938807
11	35	10.0026988	9.337231386	0.665467418
11.5	35	9.945586938	9.274456071	0.671130867
12	35	9.894672754	9.225262175	0.66941058
12.5	35	9.856995663	9.264130205	0.592865458
13	35	9.825139989	9.310699056	0.514440933
13.5	35	9.798543408	9.35769499	0.440848419
14	35	9.776854042	9.404711092	0.37214295
14.5	35	9.759850051	9.450795861	0.30905419
15	35	9.745399933	9.487917531	0.257482402
15.5	35	9.724591736	9.483594187	0.240997549
16	35	9.700581805	9.457831669	0.242750136
16.5	35	9.680613979	9.44246861	0.238145369
17	35	9.667619801	9.435017385	0.232602415
17.5	35	9.661835762	9.432371723	0.229464039
18	35	9.662205828	9.432949082	0.229256747
18.5	35	9.665692287	9.430937365	0.234754922
19	35	9.667364324	9.415777976	0.251586348
19.5	35	9.671328835	9.401650008	0.269678827
20	35	9.675826478	9.390607688	0.28521879
-30	35.5	13.51781249	13.18008032	0.337732173
-29.5	35.5	13.63041694	13.28717201	0.343244934
-29	35.5	13.67870305	13.33398389	0.344719152
-28.5	35.5	13.72838223	13.38210371	0.346278519
-28	35.5	13.71426981	13.36704082	0.347228987
-27.5	35.5	13.80011791	13.44591278	0.354205136
-27	35.5	13.83739955	13.4825764	0.354823142
-26.5	35.5	13.89757036	13.5410593	0.356511053
-26	35.5	13.95782634	13.5991575	0.358668835
-25.5	35.5	14.02293988	13.66237262	0.360567261
-25	35.5	14.09079548	13.73305167	0.35774381
-24.5	35.5	14.17099521	13.81209691	0.358898307
-24	35.5	14.24102061	13.87909621	0.361924396
-23.5	35.5	14.31058542	13.94301471	0.367570716
-23	35.5	14.39745353	14.02497619	0.372477343
-22.5	35.5	14.47545427	14.10017952	0.37527475
-22	35.5	14.55569041	14.17731097	0.378379446
-21.5	35.5	14.64080257	14.26105089	0.379751681
-21	35.5	14.72531625	14.34034495	0.384971301
-20.5	35.5	14.81207443	14.42357545	0.388498977
-20	35.5	14.90605885	14.51333278	0.392726075
-19.5	35.5	15.0037631	14.60577383	0.397989271
-19	35.5	15.10131324	14.69655238	0.404760854
-18.5	35.5	15.20705161	14.78931468	0.417736938
-18	35.5	15.31452907	14.88047127	0.4340578
-17.5	35.5	15.42277063	14.9720669	0.450703732
-17	35.5	15.52833038	15.06135124	0.466979139
-16.5	35.5	15.63041064	15.14803803	0.482372604
-16	35.5	15.72708874	15.23007193	0.497016811
-15.5	35.5	15.81692438	15.30720238	0.509722006
-15	35.5	15.89567155	15.37518126	0.5204903
-14.5	35.5	15.97077167	15.44243602	0.52833565
-14	35.5	16.03436422	15.50083354	0.533530678
-13.5	35.5	16.08521842	15.54942975	0.535788673
-13	35.5	16.12328518	15.58603556	0.537249619
-12.5	35.5	16.15535362	15.60270169	0.552651933
-12	35.5	16.17932967	15.59536196	0.583967707
-11.5	35.5	16.17948885	15.56784487	0.611643982
-11	35.5	16.14979262	15.51932251	0.63047011
-10.5	35.5	16.089666	15.44968647	0.639979531
-10	35.5	16.00295023	15.36131835	0.64163188
-9.5	35.5	15.89450177	15.25679263	0.637709146
-9	35.5	15.76780435	15.13788796	0.629916382
-8.5	35.5	15.62636757	15.00622783	0.620139743
-8	35.5	15.47275308	14.86328709	0.609465987
-7.5	35.5	15.30763168	14.7085959	0.599035776
-7	35.5	15.13315014	14.54352464	0.589625498
-6.5	35.5	14.95112945	14.37090841	0.580221039
-6	35.5	14.76276587	14.19192977	0.570836103
-5.5	35.5	14.56805837	14.00739822	0.560660149
-5	35.5	14.36888202	13.81918981	0.549692207
-4.5	35.5	14.16356827	13.6249493	0.538618971
-4	35.5	13.95639772	13.42780305	0.528594665
-3.5	35.5	13.74604514	13.22605269	0.519992452
-3	35.5	13.53339818	13.02049621	0.512901972
-2.5	35.5	13.31983318	12.8129398	0.506893382
-2	35.5	13.10611307	12.60466747	0.5014456
-1.5	35.5	12.89431189	12.39815274	0.496159151
-1	35.5	12.68672913	12.19518412	0.491545018
-0.5	35.5	12.48748967	11.99661578	0.490873889
0	35.5	12.3028663	11.80084641	0.502019883
0.5	35.5	12.13775188	11.60664659	0.531105286
1	35.5	11.98988146	11.4176263	0.572255157
1.5	35.5	11.8537636	11.23796759	0.615796009
2	35.5	11.72633668	11.06993122	0.656405466
2.5	35.5	11.60566917	10.91382618	0.691842988
3	35.5	11.49092631	10.76968815	0.72123816
3.5	35.5	11.38182389	10.63743078	0.74439311
4	35.5	11.27817048	10.51735443	0.760816051
4.5	35.5	11.18021431	10.40965708	0.770557227
5	35.5	11.0865982	10.31279577	0.773802429
5.5	35.5	10.99834827	10.22694453	0.77140374
6	35.5	10.91548652	10.15175471	0.763731816
6.5	35.5	10.83706814	10.08599937	0.751068767
7	35.5	10.76406783	10.03064822	0.733419608
7.5	35.5	10.69601607	9.984994389	0.711021686
8	35.5	10.63258222	9.947648291	0.684933925
8.5	35.5	10.55896207	9.883542621	0.675419448
9	35.5	10.47417377	9.79026294	0.683910834
9.5	35.5	10.39392424	9.704102379	0.689821863
10	35.5	10.31904813	9.62622529	0.692822839
10.5	35.5	10.24952191	9.555692581	0.693829324
11	35.5	10.18521744	9.491429658	0.693787782
11.5	35.5	10.12652525	9.434852586	0.691672663
12	35.5	10.07475618	9.402085692	0.672670486
12.5	35.5	10.03269292	9.421579006	0.611113912
13	35.5	9.997276792	9.459844789	0.537432003
13.5	35.5	9.966978901	9.500033365	0.466945536
14	35.5	9.940945461	9.537982248	0.402963213
14.5	35.5	9.918261213	9.569722734	0.348538479
15	35.5	9.896761502	9.586793465	0.309968038
15.5	35.5	9.874167697	9.579171355	0.294996342
16	35.5	9.851008893	9.558602703	0.292406191
16.5	35.5	9.829115346	9.555993919	0.273121426
17	35.5	9.815392798	9.553953536	0.261439262
17.5	35.5	9.809048068	9.553937027	0.255111041
18	35.5	9.807719603	9.554254731	0.253464871
18.5	35.5	9.808645141	9.551080199	0.257564942
19	35.5	9.809939835	9.54235112	0.267588715
19.5	35.5	9.811846051	9.531893567	0.279952484
20	35.5	9.813906512	9.522872399	0.291034113
-30	36	13.71719969	13.37063941	0.346560281
-29.5	36	13.77333012	13.44500766	0.328322462
-29	36	13.82399158	13.49339774	0.330593838
-28.5	36	13.87610772	13.54315153	0.332956185
-28	36	13.92976777	13.59435458	0.335413191
-27.5	36	13.98506872	13.6471	0.337968719
-27	36	13.9849655	13.63962885	0.345336653
-26.5	36	14.04793777	13.70018753	0.347750243
-26	36	14.11118809	13.76131661	0.349871472
-25.5	36	14.17925887	13.82670008	0.352558797
-25	36	14.25066474	13.89994757	0.350717174
-24.5	36	14.34024261	13.98664286	0.353599752
-24	36	14.41291377	14.0556486	0.357265169
-23.5	36	14.48501922	14.12116956	0.36384966
-23	36	14.58679592	14.21819389	0.36860203
-22.5	36	14.66643913	14.29442275	0.372016378
-22	36	14.74795174	14.37231367	0.375638077
-21.5	36	14.8335016	14.45448895	0.37901265
-21	36	14.91909243	14.5360583	0.383034121
-20.5	36	15.00514338	14.61751306	0.387630321
-20	36	15.09875223	14.70726363	0.391488603
-19.5	36	15.19367591	14.79799308	0.395682829
-19	36	15.28839794	14.88905053	0.399347406
-18.5	36	15.39729046	14.98248496	0.414805495
-18	36	15.5068522	15.07446191	0.432390298
-17.5	36	15.61518566	15.16572664	0.449459027
-17	36	15.72092224	15.25511581	0.465806424
-16.5	36	15.82303892	15.34178543	0.481253491
-16	36	15.91863298	15.42287658	0.4957564
-15.5	36	16.00557996	15.49745693	0.508123033
-15	36	16.08765292	15.56993191	0.517721011
-14.5	36	16.16097875	15.63692884	0.524049913
-14	36	16.22099176	15.694115	0.526876754
-13.5	36	16.26752992	15.74249061	0.525039303
-13	36	16.29733093	15.77906657	0.518264353
-12.5	36	16.32247043	15.79403289	0.528437542
-12	36	16.3453473	15.78257268	0.562774619
-11.5	36	16.34393929	15.75370673	0.590232561
-11	36	16.31608752	15.70651907	0.609568445
-10.5	36	16.26177728	15.64048451	0.621292769
-10	36	16.18336858	15.55686074	0.626507842
-9.5	36	16.08402247	15.45695106	0.62707141
-9	36	15.96619364	15.34202531	0.624168332
-8.5	36	15.83367484	15.21416264	0.6195122
-8	36	15.68534808	15.07038389	0.614964192
-7.5	36	15.52628961	14.91575999	0.610529621
-7	36	15.35669415	14.74942735	0.607266808
-6.5	36	15.17816145	14.57418628	0.603975171
-6	36	14.99270846	14.39346854	0.599239921
-5.5	36	14.80038884	14.20967365	0.590715193
-5	36	14.60331292	14.0258564	0.577456522
-4.5	36	14.40054692	13.83949427	0.561052654
-4	36	14.19485421	13.65030724	0.544546975
-3.5	36	13.98485181	13.45527381	0.529578
-3	36	13.77131227	13.25439715	0.516915113
-2.5	36	13.55534997	13.04857558	0.506774382
-2	36	13.33809854	12.83930739	0.498791155
-1.5	36	13.12138481	12.62867295	0.492711862
-1	36	12.90707385	12.41797415	0.489099699
-0.5	36	12.69908718	12.2091998	0.489887379
0	36	12.50565635	12.00459636	0.501059984
0.5	36	12.34222804	11.81054277	0.531685269
1	36	12.19839902	11.62529571	0.573103312
1.5	36	12.06461915	11.44841664	0.61620251
2	36	11.93829411	11.28127676	0.657017352
2.5	36	11.8181485	11.12453913	0.69360937
3	36	11.70318799	10.9782406	0.724947381
3.5	36	11.59368442	10.84275956	0.750924865
4	36	11.48880928	10.71778846	0.771020817
4.5	36	11.38897579	10.60362568	0.785350107
5	36	11.29340147	10.49915796	0.79424351
5.5	36	11.20271429	10.40485887	0.797855424
6	36	11.11709699	10.32066136	0.796435629
6.5	36	11.03605431	10.24599515	0.790059166
7	36	10.95929189	10.1805543	0.778737591
7.5	36	10.88605813	10.12275681	0.763301316
8	36	10.81432257	10.06735347	0.746969096
8.5	36	10.73835252	10.00089085	0.737461673
9	36	10.65788621	9.922634818	0.735251391
9.5	36	10.57874443	9.8455532	0.733191229
10	36	10.50363689	9.775145408	0.728491484
10.5	36	10.43365707	9.712899967	0.7207571
11	36	10.36859507	9.658917981	0.709677088
11.5	36	10.30899543	9.616809535	0.692185898
12	36	10.25604514	9.595821433	0.660223712
12.5	36	10.21012135	9.601497249	0.608624098
13	36	10.17044716	9.624146213	0.546300942
13.5	36	10.13589314	9.651894182	0.483998956
14	36	10.10500908	9.677527199	0.42748188
14.5	36	10.07685834	9.696180927	0.380677409
15	36	10.04982482	9.702512722	0.3473121
15.5	36	10.02281181	9.694306551	0.328505254
16	36	9.995895502	9.680302311	0.315593191
16.5	36	9.973187718	9.673592511	0.299595208
17	36	9.960705751	9.673596316	0.287109435
17.5	36	9.955213041	9.675544498	0.279668544
18	36	9.95310974	9.676261883	0.276847857
18.5	36	9.952629468	9.674111347	0.278518121
19	36	9.952816712	9.668732222	0.28408449
19.5	36	9.953194336	9.661485359	0.291708977
20	36	9.953803187	9.654567757	0.299235429
-30	36.5	13.88221064	13.55734729	0.324863351
-29.5	36.5	13.9333216	13.60620181	0.327119786
-29	36.5	13.98582183	13.6563566	0.329465222
-28.5	36.5	14.03979471	13.7078913	0.33190341
-28	36.5	14.09533073	13.76089244	0.334438287
-27.5	36.5	14.15252805	13.81545403	0.337074013
-27	36.5	14.19153963	13.85184246	0.339697175
-26.5	36.5	14.25304331	13.91047007	0.342573233
-26	36.5	14.31507294	13.96987845	0.345194487
-25.5	36.5	14.3820169	14.03365047	0.348366427
-25	36.5	14.45251272	14.10540669	0.347106025
-24.5	36.5	14.52297306	14.17141345	0.351559608
-24	36.5	14.59719799	14.2417065	0.355491491
-23.5	36.5	14.67076104	14.30833412	0.362426922
-23	36.5	14.75960888	14.39162688	0.367981994
-22.5	36.5	14.84196495	14.47039581	0.371569139
-22	36.5	14.92614801	14.55076705	0.375380958
-21.5	36.5	15.01436369	14.63540995	0.378953735
-21	36.5	15.10239876	14.7191443	0.383254467
-20.5	36.5	15.19693412	14.80905029	0.387883832
-20	36.5	15.29167284	14.89928635	0.392386498
-19.5	36.5	15.38838703	14.99048223	0.397904795
-19	36.5	15.4854374	15.08024714	0.405190258
-18.5	36.5	15.59202176	15.17396205	0.418059706
-18	36.5	15.70079497	15.26661305	0.434181911
-17.5	36.5	15.80897873	15.35817568	0.450803049
-17	36.5	15.914785	15.44775698	0.467028025
-16.5	36.5	16.01713038	15.53477585	0.48235454
-16	36.5	16.1131566	15.61653917	0.496617436
-15.5	36.5	16.20101657	15.69193004	0.509086523
-15	36.5	16.28318814	15.76395942	0.519228714
-14.5	36.5	16.35555719	15.82976237	0.525794817
-14	36.5	16.41546328	15.88649571	0.528967576
-13.5	36.5	16.46114992	15.93240154	0.528748381
-13	36.5	16.49279527	15.9644003	0.528394967
-12.5	36.5	16.5150876	15.97716766	0.537919947
-12	36.5	16.52752889	15.96882166	0.558707232
-11.5	36.5	16.52158446	15.94176429	0.579820177
-11	36.5	16.49378291	15.89730474	0.596478172
-10.5	36.5	16.44291285	15.83501765	0.607895204
-10	36.5	16.37047022	15.75597429	0.614495929
-9.5	36.5	16.27822365	15.66090251	0.617321143
-9	36.5	16.16818649	15.55021501	0.617971476
-8.5	36.5	16.04273195	15.42534975	0.617382202
-8	36.5	15.90117495	15.28409454	0.617080409
-7.5	36.5	15.74789381	15.12996542	0.617928388
-7	36.5	15.5828536	14.96222567	0.620627921
-6.5	36.5	15.40766897	14.7832333	0.624435675
-6	36.5	15.22475168	14.59857664	0.626175037
-5.5	36.5	15.03493833	14.41473068	0.620207657
-5	36.5	14.84081626	14.23722146	0.603594798
-4.5	36.5	14.64162759	14.06105756	0.580570032
-4	36.5	14.43781419	13.88053689	0.557277306
-3.5	36.5	14.2286078	13.69200741	0.536600388
-3	36.5	14.01465784	13.49491639	0.519741445
-2.5	36.5	13.79704286	13.29011464	0.506928217
-2	36.5	13.57689797	13.07886665	0.498031324
-1.5	36.5	13.35577917	12.86283983	0.492939342
-1	36.5	13.135998	12.64441446	0.491583539
-0.5	36.5	12.9198346	12.42573273	0.494101871
0	36.5	12.71114436	12.210524	0.500620359
0.5	36.5	12.555939	12.01753401	0.538404994
1	36.5	12.41512907	11.83400975	0.58111932
1.5	36.5	12.28219185	11.65867728	0.623514566
2	36.5	12.15569737	11.49183953	0.663857842
2.5	36.5	12.03513492	11.33440163	0.70073329
3	36.5	11.91930606	11.18604632	0.73325974
3.5	36.5	11.80882636	11.04741179	0.761414566
4	36.5	11.70235039	10.91747407	0.784876324
4.5	36.5	11.60030425	10.79666342	0.80364083
5	36.5	11.50243893	10.6845844	0.817854539
5.5	36.5	11.40902475	10.58148402	0.827540735
6	36.5	11.31930615	10.48657566	0.832730486
6.5	36.5	11.23460873	10.40113486	0.833473873
7	36.5	11.1528995	10.3232413	0.829658199
7.5	36.5	11.07421512	10.25246564	0.821749482
8	36.5	10.99673043	10.18530466	0.811425771
8.5	36.5	10.91866709	10.11747307	0.801194028
9	36.5	10.83974032	10.04861637	0.791123946
9.5	36.5	10.76215469	9.982983833	0.779170854
10	36.5	10.6876518	9.923867444	0.763784358
10.5	36.5	10.61759152	9.872924144	0.74466738
11	36.5	10.55230685	9.831323811	0.720983042
11.5	36.5	10.49177094	9.800966147	0.690804794
12	36.5	10.43711591	9.785771038	0.651344871
12.5	36.5	10.38808907	9.786020314	0.602068754
13	36.5	10.34458157	9.797367703	0.547213871
13.5	36.5	10.30582315	9.813054601	0.492768547
14	36.5	10.27055924	9.826981272	0.443577966
14.5	36.5	10.2380184	9.835232509	0.402785894
15	36.5	10.20661595	9.834553833	0.372062116
15.5	36.5	10.17539397	9.824815361	0.350578608
16	36.5	10.14384936	9.809601672	0.334247689
16.5	36.5	10.11548024	9.795701855	0.319778388
17	36.5	10.10814952	9.798789367	0.309360155
17.5	36.5	10.10400493	9.801717682	0.302287243
18	36.5	10.10105347	9.802427385	0.298626087
18.5	36.5	10.09915041	9.800959116	0.298191293
19	36.5	10.09788751	9.797361335	0.300526174
19.5	36.5	10.09700052	9.792416149	0.304584375
20	36.5	10.09645503	9.787195676	0.309259349
-30	37	14.05000365	13.72528932	0.324714328
-29.5	37	14.1023148	13.77532999	0.326984812
-29	37	14.15602689	13.82668006	0.329346827
-28.5	37	14.21122475	13.87942015	0.331804597
-28	37	14.26800039	13.93363776	0.334362627
-27.5	37	14.32645344	13.9894277	0.337025746
-27	37	14.36670698	14.02702584	0.339681133
-26.5	37	14.42946238	14.08687163	0.342590754
-26	37	14.49282289	14.14755439	0.345268505
-25.5	37	14.56105269	14.21255968	0.348493018
-25	37	14.6328649	14.28560575	0.347259145
-24.5	37	14.72372097	14.37294526	0.350775715
-24	37	14.77952915	14.42366908	0.355860068
-23.5	37	14.85022865	14.48776594	0.362462704
-23	37	14.94491895	14.57621518	0.368703769
-22.5	37	15.02850406	14.6560629	0.372441156
-22	37	15.11383593	14.7373832	0.376452727
-21.5	37	15.203188	14.82291028	0.380277719
-21	37	15.29211845	14.90714354	0.384974907
-20.5	37	15.38103456	14.9904013	0.390633263
-20	37	15.48576811	15.0898784	0.395889711
-19.5	37	15.58389035	15.18124463	0.402645721
-19	37	15.68098888	15.26958636	0.411402524
